Code	Name	Monthly	From	To	Subject
180115	ייצור אביזרים לחלוקת חשמל ובקרתו	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181130	ייצור מצברים	true	1983-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181120	ייצור סוגים אחרים של כבלים חשמלייים ואלקטרוניים כבלי סיבים אופטיים ומתקני חיווט	true	1983-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181133	ייצור ציוד תאורה חשמלית	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181137	ייצור מכשירי חשמל ביתיים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181032	ייצור ציוד למערכות הידראוליות	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181033	ייצור סוגים אחרים של משאבות, מדחסים,  ברזים ושסתומים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181035	ייצור מסבים, גלגלי שיניים, תשלובת גלגלי  שיניים וציוד הנעה	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181037	ייצור תנורים, כבשנים ומבערים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181038	ייצור ציוד הרמה, שינוע, פריקה וטעינה	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181045	"ייצור מכונות וציוד כללי לנמ""א"	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181050	ייצור מכונות לחקלאות וייעור	true	1983-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181060	"ייצור מכונות לעיצוב מתכות, לכרייה וחציבה לעיבוד מזון ומכונות  אחרות לשימושים מיוחדים לנמ""א"	true	1995-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181470	ייצור כלי רכב, מרכבים ונגררים לכלי רכב מנועיים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181480	ייצור חלקי חילוף ואביזרים לכלי רכב	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181510	"ייצור כלי טייס, וכלי תחבורה אחרים לנמ""א"	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181540	ייצור רהיטים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181560	ייצור תכשיטים יקרים ופריטים דומים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181570	ייצור תכשיטים ממתכות לא יקרות ואביזרים נלווים	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181433	ייצור כלי נגינה	true	2006-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181380	ייצור ציוד ספורט	true	1995-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181390	ייצור משחקים וצעצועים	true	1995-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181600	ייצור ציוד רפואי לרפואה כללית, רפואת שיניים ואורטופדיה	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181610	"תעשיות אחרות לנמ""א"	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181640	תיקון מוצרי מתכת בהרכבה	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181650	תיקון מכונות	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181660	תיקון ציוד אלקטרוני, מכשור אופטי וציוד רפואי	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181670	תיקון של ציוד חשמל	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
181680	תיקון כלי תחבורה פרט לכלי רכב	true	2013-01-16	2026-04-27	"מדד המחירים הסיטוניים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענף ראשי מקובץ וענפי משנה מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
190030	בשר בקר	true	1983-01-16	2026-04-27	"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
190040	עוף שחוט ומרוט	true	1983-01-16	2026-04-27	"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
190045	דגים קפואים ומעושנים	true	2006-01-16	2026-04-27	"מדד המחירים הסיטוניים של מוצרים וקבוצות מוצרים נבחרים של תפוקת התעשייה ליעדים מקומיים (כולל מע""מ), לפי ענפים מקובצים, במתכונת ""הסיווג האחיד של ענפי הכלכלה - 2011"""
